Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Recording monitor latency [ms]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Average calibration accuracy [px]	Average calibration precision SD [px]	Average calibration precision RMS [px]	Average validation accuracy [mm]	Average validation precision SD [mm]	Average validation precision RMS [mm]	Average validation accuracy [°]	Average validation precision SD [°]	Average validation precision RMS [°]	Average validation accuracy [px]	Average validation precision SD [px]	Average validation precision RMS [px]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point left X [DACS mm]	Gaze point left Y [DACS mm]	Gaze point right X [DACS mm]	Gaze point right Y [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Presented Stimulus name	Presented Media name	Presented Media width [px]	Presented Media height [px]	Presented Media position X [DACS px]	Presented Media position Y [DACS px]	Original Media width [px]	Original Media height [px]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [DACS px]	Fixation point Y [DACS px]	Fixation point X [MCS norm]	Fixation point Y [MCS norm]	Ungrouped	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Fire]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC corp]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC face]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Player]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Text]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Truck]	Client area position X [px]	Client area position Y [px]	Viewport position X [px]	Viewport position Y [px]	Viewport width [px]	Viewport height [px]	Full page width [px]	Full page height [px]	Mouse position X [DACS px]	Mouse position Y [DACS px]
25817	1282264	Eye Tracker	Magisterka	26.06.2022	Participant7	Recording7	12.06.2022	12.06.2022	23:15:29.653	21:15:29.653	124482	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2531480066			1022	484	1008	481	1036	487	0,08756	-0,07725	-0,99316	0,00206	-0,07403	-0,99725	3,661	3,842	Valid	Valid	286,6	231,1	636,6	351,0	231,0	633,9	342,7	181,6	352,4	183,9	0,5243	0,4609	0,5187	0,4588	0,5298	0,4631	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	899	55	1029	510	0,5268	0,4790	3	1	0	0	0	0	0										
25833	1282281	Eye Tracker	Magisterka	26.06.2022	Participant7	Recording7	12.06.2022	12.06.2022	23:15:29.653	21:15:29.653	124482	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2531496721			1024	491	1013	488	1035	495	0,09103	-0,07341	-0,99314	0,00186	-0,06983	-0,99756	3,672	3,851	Valid	Valid	286,3	231,3	635,9	350,8	231,1	633,3	344,6	184,3	351,9	186,8	0,5251	0,4661	0,5209	0,4639	0,5294	0,4684	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	899	55	1029	510	0,5268	0,4790	3	1	0	0	0	0	0										
25850	1282298	Eye Tracker	Magisterka	26.06.2022	Participant7	Recording7	12.06.2022	12.06.2022	23:15:29.653	21:15:29.653	124482	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2531513376			1054	521	1043	522	1065	519	0,10718	-0,05405	-0,99277	0,01828	-0,05583	-0,99827	3,681	3,858	Valid	Valid	286,1	231,8	635,2	350,5	231,5	632,5	354,6	197,2	362,1	196,1	0,5367	0,4865	0,5324	0,4875	0,5410	0,4855	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Saccade	17	65						0	0	0	0	0	0										
25866	1282314	Eye Tracker	Magisterka	26.06.2022	Participant7	Recording7	12.06.2022	12.06.2022	23:15:29.653	21:15:29.653	124482	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2531530030			1063	527	1051	532	1075	521	0,11212	-0,04824	-0,99252	0,02403	-0,05469	-0,99821	3,672	3,848	Valid	Valid	285,7	232,0	635,1	350,2	231,6	632,5	357,5	201,1	365,4	196,9	0,5402	0,4908	0,5357	0,4947	0,5448	0,4870	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	366	56	1058	521	0,5384	0,4869	3	1	0	0	0	0	0										
25883	1282331	Eye Tracker	Magisterka	26.06.2022	Participant7	Recording7	12.06.2022	12.06.2022	23:15:29.653	21:15:29.653	124482	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2531546685			1059	523	1048	527	1071	518	0,11072	-0,05175	-0,99250	0,02263	-0,05709	-0,99811	3,664	3,853	Valid	Valid	285,4	232,2	634,8	349,9	231,8	632,1	356,2	199,1	364,2	195,6	0,5389	0,4878	0,5343	0,4911	0,5435	0,4846	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	366	56	1058	521	0,5384	0,4869	3	1	0	0	0	0	0										
25900	1282348	Eye Tracker	Magisterka	26.06.2022	Participant7	Recording7	12.06.2022	12.06.2022	23:15:29.653	21:15:29.653	124482	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2531563340			1062	520	1051	526	1072	514	0,11325	-0,05328	-0,99214	0,02342	-0,06009	-0,99792	3,680	3,862	Valid	Valid	285,1	232,7	634,3	349,6	232,1	631,6	357,5	198,6	364,4	194,1	0,5397	0,4859	0,5357	0,4901	0,5436	0,4818	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	366	56	1058	521	0,5384	0,4869	3	1	0	0	0	0	0										
25916	1282364	Eye Tracker	Magisterka	26.06.2022	Participant7	Recording7	12.06.2022	12.06.2022	23:15:29.653	21:15:29.653	124482	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2531579995			1060	514	1049	525	1071	503	0,11231	-0,05432	-0,99219	0,02318	-0,06686	-0,99749	3,690	3,849	Valid	Valid	284,8	232,9	634,2	349,4	232,3	631,5	356,6	198,2	364,0	190,0	0,5390	0,4818	0,5347	0,4894	0,5433	0,4742	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	366	56	1058	521	0,5384	0,4869	3	1	0	0	0	0	0										
25933	1282381	Eye Tracker	Magisterka	26.06.2022	Participant7	Recording7	12.06.2022	12.06.2022	23:15:29.653	21:15:29.653	124482	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2531596649			1058	519	1047	527	1068	511	0,11216	-0,05362	-0,99224	0,02243	-0,06263	-0,99778	3,695	3,856	Valid	Valid	284,5	233,3	633,6	349,1	232,6	630,9	356,1	199,1	363,3	193,0	0,5383	0,4854	0,5342	0,4910	0,5424	0,4798	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	366	56	1058	521	0,5384	0,4869	3	1	0	0	0	0	0										
25950	1282398	Eye Tracker	Magisterka	26.06.2022	Participant7	Recording7	12.06.2022	12.06.2022	23:15:29.653	21:15:29.653	124482	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2531613304			1056	525	1047	525	1064	525	0,11213	-0,05490	-0,99218	0,02045	-0,05419	-0,99832	3,703	3,887	Valid	Valid	284,4	233,5	633,5	349,0	232,7	630,8	356,0	198,5	361,9	198,5	0,5374	0,4898	0,5340	0,4899	0,5408	0,4898	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	366	56	1058	521	0,5384	0,4869	3	1	0	0	0	0	0										
25966	1282414	Eye Tracker	Magisterka	26.06.2022	Participant7	Recording7	12.06.2022	12.06.2022	23:15:29.653	21:15:29.653	124482	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2531629959			1054	522	1040	522	1069	521	0,10870	-0,05734	-0,99242	0,02340	-0,05695	-0,99810	3,698	3,888	Valid	Valid	284,1	233,8	632,9	348,7	232,9	630,2	353,5	197,3	363,5	197,0	0,5369	0,4874	0,5311	0,4876	0,5426	0,4871	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	366	56	1058	521	0,5384	0,4869	3	1	0	0	0	0	0										
