Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Recording monitor latency [ms]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Average calibration accuracy [px]	Average calibration precision SD [px]	Average calibration precision RMS [px]	Average validation accuracy [mm]	Average validation precision SD [mm]	Average validation precision RMS [mm]	Average validation accuracy [°]	Average validation precision SD [°]	Average validation precision RMS [°]	Average validation accuracy [px]	Average validation precision SD [px]	Average validation precision RMS [px]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point left X [DACS mm]	Gaze point left Y [DACS mm]	Gaze point right X [DACS mm]	Gaze point right Y [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Presented Stimulus name	Presented Media name	Presented Media width [px]	Presented Media height [px]	Presented Media position X [DACS px]	Presented Media position Y [DACS px]	Original Media width [px]	Original Media height [px]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [DACS px]	Fixation point Y [DACS px]	Fixation point X [MCS norm]	Fixation point Y [MCS norm]	Ungrouped	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Fire]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC corp]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC face]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Player]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Text]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Truck]	Client area position X [px]	Client area position Y [px]	Viewport position X [px]	Viewport position Y [px]	Viewport width [px]	Viewport height [px]	Full page width [px]	Full page height [px]	Mouse position X [DACS px]	Mouse position Y [DACS px]
64455	2474889	Eye Tracker	Magisterka	26.06.2022	Participant13	Recording13	12.06.2022	12.06.2022	23:34:43.457	21:34:43.457	163136	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	29,3			2,53			86			15,8	10,0	6,3	1,47	0,92	0,58	46	29	19	3724089296			988	794	975	772	1001	815	0,09061	0,16729	-0,98173	-0,00362	0,18660	-0,98243	3,356	3,301	Valid	Valid	277,4	192,1	584,8	342,5	196,8	584,6	331,4	291,8	340,3	307,9	0,5109	0,6762	0,5057	0,6614	0,5160	0,6910	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	250	125	994	800	0,5134	0,6804	1	0	0	0	0	1	0										
64471	2474906	Eye Tracker	Magisterka	26.06.2022	Participant13	Recording13	12.06.2022	12.06.2022	23:34:43.457	21:34:43.457	163136	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	29,3			2,53			86			15,8	10,0	6,3	1,47	0,92	0,58	46	29	19	3724105951			986	794	972	774	999	814	0,08917	0,16851	-0,98166	-0,00453	0,18600	-0,98254	3,364	3,305	Valid	Valid	277,4	192,3	584,4	342,4	197,0	584,2	330,5	292,6	339,8	307,6	0,5100	0,6766	0,5047	0,6628	0,5153	0,6904	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	250	125	994	800	0,5134	0,6804	1	0	0	0	0	1	0										
64488	2474922	Eye Tracker	Magisterka	26.06.2022	Participant13	Recording13	12.06.2022	12.06.2022	23:34:43.457	21:34:43.457	163136	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	29,3			2,53			86			15,8	10,0	6,3	1,47	0,92	0,58	46	29	19	3724122605			995	802	981	776	1008	828	0,09456	0,16933	-0,98101	0,00078	0,19444	-0,98091	3,363	3,353	Valid	Valid	277,4	192,4	584,1	342,4	197,1	584,0	333,7	293,2	342,9	312,8	0,5137	0,6820	0,5084	0,6640	0,5189	0,7000	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	250	125	994	800	0,5134	0,6804	1	0	0	0	0	1	0										
64505	2474939	Eye Tracker	Magisterka	26.06.2022	Participant13	Recording13	12.06.2022	12.06.2022	23:34:43.457	21:34:43.457	163136	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	29,3			2,53			86			15,8	10,0	6,3	1,47	0,92	0,58	46	29	19	3724139260			993	802	981	776	1006	828	0,09425	0,16901	-0,98110	-0,00087	0,19428	-0,98095	3,362	3,364	Valid	Valid	277,4	192,4	584,1	342,4	197,1	583,9	333,5	293,0	341,9	312,7	0,5130	0,6817	0,5082	0,6636	0,5178	0,6999	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	250	125	994	800	0,5134	0,6804	1	0	0	0	0	1	0										
64521	2474956	Eye Tracker	Magisterka	26.06.2022	Participant13	Recording13	12.06.2022	12.06.2022	23:34:43.457	21:34:43.457	163136	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	29,3			2,53			86			15,8	10,0	6,3	1,47	0,92	0,58	46	29	19	3724155915			993	798	985	781	1002	816	0,09631	0,17235	-0,98032	-0,00274	0,18688	-0,98238	3,380	3,333	Valid	Valid	277,4	192,3	584,1	342,4	197,1	584,0	334,8	295,0	340,7	308,2	0,5130	0,6794	0,5096	0,6674	0,5165	0,6915	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	250	125	994	800	0,5134	0,6804	1	0	0	0	0	1	0										
64538	2474972	Eye Tracker	Magisterka	26.06.2022	Participant13	Recording13	12.06.2022	12.06.2022	23:34:43.457	21:34:43.457	163136	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	29,3			2,53			86			15,8	10,0	6,3	1,47	0,92	0,58	46	29	19	3724172569			995	802	990	781	1001	823	0,09918	0,17244	-0,98001	-0,00354	0,19112	-0,98156	3,387	3,339	Valid	Valid	277,3	192,3	584,1	342,4	197,0	584,0	336,5	295,1	340,3	310,7	0,5137	0,6819	0,5115	0,6675	0,5159	0,6962	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	250	125	994	800	0,5134	0,6804	1	0	0	0	0	1	0										
64555	2474989	Eye Tracker	Magisterka	26.06.2022	Participant13	Recording13	12.06.2022	12.06.2022	23:34:43.457	21:34:43.457	163136	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	29,3			2,53			86			15,8	10,0	6,3	1,47	0,92	0,58	46	29	19	3724189224			1006	805	1001	787	1011	824	0,10537	0,17573	-0,97878	0,00230	0,19173	-0,98145	3,393	3,346	Valid	Valid	277,4	192,6	583,6	342,3	197,3	583,4	340,2	297,3	343,7	311,2	0,5179	0,6843	0,5159	0,6716	0,5199	0,6971	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	250	125	994	800	0,5134	0,6804	1	0	0	0	0	1	0										
64571	2475005	Eye Tracker	Magisterka	26.06.2022	Participant13	Recording13	12.06.2022	12.06.2022	23:34:43.457	21:34:43.457	163136	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	29,3			2,53			86			15,8	10,0	6,3	1,47	0,92	0,58	46	29	19	3724205879			1067	801	1092	790	1043	812	0,15536	0,17678	-0,97191	0,02029	0,18466	-0,98259	3,397	3,482	Valid	Valid	277,6	191,9	585,2	342,7	196,6	585,1	371,1	298,3	354,8	306,6	0,5420	0,6810	0,5514	0,6734	0,5326	0,6886	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Saccade	50	248						0	0	0	0	0	0										
64588	2475022	Eye Tracker	Magisterka	26.06.2022	Participant13	Recording13	12.06.2022	12.06.2022	23:34:43.457	21:34:43.457	163136	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	29,3			2,53			86			15,8	10,0	6,3	1,47	0,92	0,58	46	29	19	3724222533			1110	804	1118	787	1103	821	0,16896	0,17564	-0,96985	0,05328	0,19068	-0,98020	3,399	3,558	Valid	Valid	277,7	191,1	587,3	342,9	195,9	587,1	380,0	297,5	374,9	310,1	0,5586	0,6834	0,5615	0,6718	0,5557	0,6950	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Saccade	50	248						0	0	0	0	0	0										
64605	2475039	Eye Tracker	Magisterka	26.06.2022	Participant13	Recording13	12.06.2022	12.06.2022	23:34:43.457	21:34:43.457	163136	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	29,3			2,53			86			15,8	10,0	6,3	1,47	0,92	0,58	46	29	19	3724239188			1129	799	1120	783	1137	816	0,17081	0,17251	-0,97008	0,07348	0,18708	-0,97959	3,410	3,369	Valid	Valid	277,5	191,4	586,7	342,8	196,1	586,5	380,8	295,7	386,7	308,1	0,5659	0,6800	0,5625	0,6685	0,5693	0,6914	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Saccade	50	248						0	0	0	0	0	0										
