Recording timestamp [ms]	Participant name	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Truck]
103347	Participant3	1
103363	Participant3	1
103380	Participant3	1
103397	Participant3	1
103447	Participant3	1
103463	Participant3	1
103480	Participant3	1
103497	Participant3	1
103513	Participant3	1
103530	Participant3	1
103547	Participant3	1
103563	Participant3	1
103580	Participant3	1
103597	Participant3	1
103613	Participant3	1
103630	Participant3	1
103646	Participant3	1
103663	Participant3	1
103730	Participant3	1
103746	Participant3	1
103763	Participant3	1
103780	Participant3	1
103796	Participant3	1
103813	Participant3	1
103830	Participant3	1
103846	Participant3	1
103863	Participant3	1
103880	Participant3	1
103896	Participant3	1
103913	Participant3	1
103930	Participant3	1
103980	Participant3	1
103996	Participant3	1
104013	Participant3	1
104030	Participant3	1
104046	Participant3	1
104063	Participant3	1
104080	Participant3	1
104096	Participant3	1
104113	Participant3	1
104129	Participant3	1
104146	Participant3	1
104163	Participant3	1
104179	Participant3	1
104196	Participant3	1
104213	Participant3	1
104229	Participant3	1
104246	Participant3	1
104263	Participant3	1
104279	Participant3	1
104296	Participant3	1
104313	Participant3	1
104379	Participant3	1
104396	Participant3	1
104413	Participant3	1
104429	Participant3	1
104446	Participant3	1
104463	Participant3	1
104479	Participant3	1
104496	Participant3	1
104513	Participant3	1
104529	Participant3	1
104546	Participant3	1
104562	Participant3	1
104579	Participant3	1
104596	Participant3	1
104612	Participant3	1
104629	Participant3	1
104646	Participant3	1
104662	Participant3	1
104729	Participant3	1
104746	Participant3	1
104762	Participant3	1
104779	Participant3	1
104796	Participant3	1
104812	Participant3	1
104829	Participant3	1
104846	Participant3	1
104862	Participant3	1
104879	Participant3	1
104896	Participant3	1
104912	Participant3	1
104929	Participant3	1
104946	Participant3	1
104962	Participant3	1
105029	Participant3	1
105045	Participant3	1
105062	Participant3	1
105079	Participant3	1
105095	Participant3	1
105112	Participant3	1
105129	Participant3	1
105145	Participant3	1
105162	Participant3	1
105179	Participant3	1
105195	Participant3	1
105212	Participant3	1
105262	Participant3	1
105279	Participant3	1
105295	Participant3	1
105312	Participant3	1
105329	Participant3	1
105345	Participant3	1
105362	Participant3	1
105379	Participant3	1
105395	Participant3	1
105412	Participant3	1
105429	Participant3	1
105445	Participant3	1
105495	Participant3	1
105512	Participant3	1
105528	Participant3	1
105545	Participant3	1
105562	Participant3	1
105578	Participant3	1
105595	Participant3	1
105612	Participant3	1
105628	Participant3	1
105645	Participant3	1
105662	Participant3	1
105678	Participant3	1
105695	Participant3	1
105712	Participant3	1
105728	Participant3	1
105745	Participant3	1
105762	Participant3	1
105778	Participant3	1
105795	Participant3	1
105812	Participant3	1
105828	Participant3	1
105862	Participant3	1
105878	Participant3	1
105895	Participant3	1
105912	Participant3	1
105928	Participant3	1
105945	Participant3	1
105961	Participant3	1
105978	Participant3	1
105995	Participant3	1
106011	Participant3	1
106028	Participant3	1
106045	Participant3	1
106061	Participant3	1
106395	Participant3	1
106411	Participant3	1
106428	Participant3	1
106444	Participant3	1
106461	Participant3	1
106478	Participant3	1
106494	Participant3	1
106511	Participant3	1
106528	Participant3	1
106544	Participant3	1
106561	Participant3	1
106711	Participant3	1
106728	Participant3	1
106744	Participant3	1
106761	Participant3	1
106778	Participant3	1
106794	Participant3	1
106811	Participant3	1
106828	Participant3	1
106844	Participant3	1
106861	Participant3	1
106878	Participant3	1
106894	Participant3	1
106911	Participant3	1
106961	Participant3	1
106977	Participant3	1
106994	Participant3	1
107011	Participant3	1
107027	Participant3	1
107044	Participant3	1
107061	Participant3	1
107077	Participant3	1
107094	Participant3	1
107111	Participant3	1
107127	Participant3	1
107144	Participant3	1
107161	Participant3	1
107177	Participant3	1
107194	Participant3	1
107261	Participant3	1
107277	Participant3	1
107294	Participant3	1
107311	Participant3	1
107327	Participant3	1
107344	Participant3	1
107361	Participant3	1
107377	Participant3	1
107394	Participant3	1
107410	Participant3	1
107427	Participant3	1
107444	Participant3	1
107460	Participant3	1
107477	Participant3	1
107527	Participant3	1
107544	Participant3	1
107560	Participant3	1
107577	Participant3	1
107594	Participant3	1
107610	Participant3	1
107627	Participant3	1
107644	Participant3	1
107660	Participant3	1
107677	Participant3	1
107694	Participant3	1
107710	Participant3	1
107727	Participant3	1
107744	Participant3	1
107760	Participant3	1
107777	Participant3	1
107794	Participant3	1
107810	Participant3	1
107827	Participant3	1
107844	Participant3	1
107860	Participant3	1
107877	Participant3	1
107893	Participant3	1
109009	Participant3	1
109026	Participant3	1
109043	Participant3	1
109059	Participant3	1
109076	Participant3	1
109093	Participant3	1
109109	Participant3	1
109126	Participant3	1
109143	Participant3	1
109159	Participant3	1
109176	Participant3	1
109193	Participant3	1
109209	Participant3	1
109226	Participant3	1
109243	Participant3	1
109259	Participant3	1
109276	Participant3	1
109626	Participant3	1
109642	Participant3	1
109659	Participant3	1
109676	Participant3	1
109692	Participant3	1
109709	Participant3	1
109726	Participant3	1
109742	Participant3	1
109759	Participant3	1
109775	Participant3	1
109792	Participant3	1
109809	Participant3	1
109825	Participant3	1
109842	Participant3	1
109859	Participant3	1
109875	Participant3	1
109892	Participant3	1
109959	Participant3	1
109975	Participant3	1
109992	Participant3	1
110009	Participant3	1
110025	Participant3	1
110042	Participant3	1
110059	Participant3	1
110075	Participant3	1
110092	Participant3	1
110109	Participant3	1
110175	Participant3	1
110192	Participant3	1
110208	Participant3	1
110225	Participant3	1
110242	Participant3	1
110258	Participant3	1
110275	Participant3	1
110292	Participant3	1
110308	Participant3	1
110325	Participant3	1
110342	Participant3	1
110358	Participant3	1
110375	Participant3	1
110392	Participant3	1
110408	Participant3	1
110425	Participant3	1
110442	Participant3	1
110458	Participant3	1
110525	Participant3	1
110542	Participant3	1
110558	Participant3	1
110575	Participant3	1
110592	Participant3	1
110608	Participant3	1
110625	Participant3	1
110642	Participant3	1
110658	Participant3	1
110675	Participant3	1
110691	Participant3	1
110708	Participant3	1
110725	Participant3	1
110791	Participant3	1
110808	Participant3	1
110825	Participant3	1
110841	Participant3	1
110858	Participant3	1
110875	Participant3	1
110891	Participant3	1
110908	Participant3	1
110925	Participant3	1
111058	Participant3	1
111075	Participant3	1
111091	Participant3	1
111108	Participant3	1
111125	Participant3	1
111141	Participant3	1
111158	Participant3	1
111174	Participant3	1
111191	Participant3	1
111258	Participant3	1
111274	Participant3	1
111291	Participant3	1
111308	Participant3	1
111324	Participant3	1
111341	Participant3	1
111358	Participant3	1
111374	Participant3	1
111391	Participant3	1
111408	Participant3	1
111424	Participant3	1
111441	Participant3	1
111458	Participant3	1
111474	Participant3	1
111491	Participant3	1
111508	Participant3	1
111524	Participant3	1
111541	Participant3	1
111558	Participant3	1
111574	Participant3	1
111591	Participant3	1
111608	Participant3	1
111624	Participant3	1
111657	Participant3	1
111674	Participant3	1
111691	Participant3	1
111707	Participant3	1
111724	Participant3	1
111741	Participant3	1
111757	Participant3	1
111774	Participant3	1
111791	Participant3	1
111807	Participant3	1
111824	Participant3	1
111841	Participant3	1
111857	Participant3	1
111874	Participant3	1
111891	Participant3	1
111907	Participant3	1
111924	Participant3	1
111941	Participant3	1
111957	Participant3	1
111974	Participant3	1
111991	Participant3	1
112007	Participant3	1
112024	Participant3	1
112041	Participant3	1
112057	Participant3	1
112074	Participant3	1
112090	Participant3	1
112107	Participant3	1
112124	Participant3	1
112190	Participant3	1
112207	Participant3	1
112224	Participant3	1
112240	Participant3	1
112257	Participant3	1
112274	Participant3	1
112290	Participant3	1
112307	Participant3	1
112324	Participant3	1
112340	Participant3	1
112357	Participant3	1
112374	Participant3	1
112424	Participant3	1
112440	Participant3	1
112457	Participant3	1
112474	Participant3	1
112490	Participant3	1
112507	Participant3	1
112524	Participant3	1
112540	Participant3	1
112557	Participant3	1
112573	Participant3	1
112590	Participant3	1
112607	Participant3	1
112623	Participant3	1
112640	Participant3	1
112657	Participant3	1
112673	Participant3	1
112723	Participant3	1
112740	Participant3	1
112757	Participant3	1
112773	Participant3	1
112790	Participant3	1
112807	Participant3	1
112823	Participant3	1
112840	Participant3	1
112857	Participant3	1
112873	Participant3	1
112890	Participant3	1
112907	Participant3	1
112923	Participant3	1
112940	Participant3	1
112957	Participant3	1
112973	Participant3	1
112990	Participant3	1
113007	Participant3	1
113023	Participant3	1
113040	Participant3	1
113056	Participant3	1
113073	Participant3	1
113090	Participant3	1
113156	Participant3	1
113173	Participant3	1
113190	Participant3	1
113206	Participant3	1
113223	Participant3	1
113240	Participant3	1
113256	Participant3	1
113273	Participant3	1
113290	Participant3	1
113306	Participant3	1
113323	Participant3	1
113340	Participant3	1
113390	Participant3	1
113406	Participant3	1
113423	Participant3	1
113440	Participant3	1
113456	Participant3	1
113473	Participant3	1
113490	Participant3	1
113506	Participant3	1
113523	Participant3	1
113539	Participant3	1
113556	Participant3	1
113573	Participant3	1
113589	Participant3	1
113606	Participant3	1
113623	Participant3	1
113639	Participant3	1
113656	Participant3	1
113673	Participant3	1
113689	Participant3	1
113706	Participant3	1
113723	Participant3	1
113739	Participant3	1
113756	Participant3	1
113773	Participant3	1
113789	Participant3	1
113806	Participant3	1
113823	Participant3	1
113889	Participant3	1
113906	Participant3	1
113923	Participant3	1
113939	Participant3	1
113956	Participant3	1
113972	Participant3	1
113989	Participant3	1
114006	Participant3	1
114022	Participant3	1
114039	Participant3	1
114056	Participant3	1
114072	Participant3	1
114089	Participant3	1
114156	Participant3	1
114172	Participant3	1
114189	Participant3	1
114206	Participant3	1
114222	Participant3	1
114239	Participant3	1
114256	Participant3	1
114272	Participant3	1
114289	Participant3	1
114306	Participant3	1
114322	Participant3	1
114339	Participant3	1
114406	Participant3	1
114422	Participant3	1
114439	Participant3	1
114455	Participant3	1
114472	Participant3	1
114489	Participant3	1
114505	Participant3	1
114522	Participant3	1
114539	Participant3	1
114555	Participant3	1
114572	Participant3	1
114589	Participant3	1
114605	Participant3	1
114622	Participant3	1
114639	Participant3	1
114655	Participant3	1
114988	Participant3	1
115005	Participant3	1
115022	Participant3	1
115038	Participant3	1
115055	Participant3	1
115072	Participant3	1
115088	Participant3	1
118786	Participant3	1
118802	Participant3	1
118819	Participant3	1
118836	Participant3	1
118852	Participant3	1
118869	Participant3	1
118886	Participant3	1
118902	Participant3	1
118919	Participant3	1
118936	Participant3	1
118952	Participant3	1
118969	Participant3	1
118986	Participant3	1
119002	Participant3	1
119019	Participant3	1
119036	Participant3	1
119052	Participant3	1
119069	Participant3	1
119119	Participant3	1
119136	Participant3	1
119152	Participant3	1
119169	Participant3	1
119185	Participant3	1
119202	Participant3	1
119219	Participant3	1
119235	Participant3	1
119252	Participant3	1
119269	Participant3	1
119285	Participant3	1
119302	Participant3	1
119319	Participant3	1
119335	Participant3	1
119385	Participant3	1
119402	Participant3	1
119419	Participant3	1
119435	Participant3	1
119452	Participant3	1
119469	Participant3	1
119485	Participant3	1
119502	Participant3	1
119519	Participant3	1
114271	Participant4	1
114288	Participant4	1
114305	Participant4	1
114321	Participant4	1
114338	Participant4	1
114355	Participant4	1
114371	Participant4	1
114388	Participant4	1
114405	Participant4	1
114421	Participant4	1
114438	Participant4	1
114455	Participant4	1
114471	Participant4	1
114488	Participant4	1
114505	Participant4	1
114521	Participant4	1
114538	Participant4	1
114555	Participant4	1
114571	Participant4	1
114588	Participant4	1
114605	Participant4	1
114621	Participant4	1
114638	Participant4	1
114654	Participant4	1
114671	Participant4	1
114688	Participant4	1
114704	Participant4	1
114721	Participant4	1
114738	Participant4	1
114754	Participant4	1
114771	Participant4	1
114788	Participant4	1
114804	Participant4	1
114821	Participant4	1
114838	Participant4	1
114854	Participant4	1
114871	Participant4	1
114888	Participant4	1
114904	Participant4	1
114921	Participant4	1
114938	Participant4	1
114954	Participant4	1
114971	Participant4	1
114988	Participant4	1
115004	Participant4	1
118369	Participant4	1
118385	Participant4	1
118402	Participant4	1
118419	Participant4	1
118435	Participant4	1
118452	Participant4	1
118468	Participant4	1
118485	Participant4	1
118502	Participant4	1
118518	Participant4	1
118535	Participant4	1
118552	Participant4	1
118568	Participant4	1
118585	Participant4	1
118602	Participant4	1
118618	Participant4	1
118685	Participant4	1
118702	Participant4	1
118718	Participant4	1
118735	Participant4	1
118752	Participant4	1
118768	Participant4	1
118785	Participant4	1
118802	Participant4	1
118818	Participant4	1
118835	Participant4	1
118852	Participant4	1
82188	Participant5	1
82205	Participant5	1
82222	Participant5	1
82238	Participant5	1
82255	Participant5	1
82272	Participant5	1
82288	Participant5	1
82305	Participant5	1
82321	Participant5	1
82338	Participant5	1
82355	Participant5	1
82371	Participant5	1
82388	Participant5	1
82405	Participant5	1
82421	Participant5	1
82438	Participant5	1
82455	Participant5	1
82471	Participant5	1
82488	Participant5	1
82505	Participant5	1
82521	Participant5	1
82538	Participant5	1
82555	Participant5	1
82571	Participant5	1
82588	Participant5	1
82605	Participant5	1
82621	Participant5	1
82638	Participant5	1
82655	Participant5	1
82671	Participant5	1
82688	Participant5	1
82705	Participant5	1
82721	Participant5	1
82738	Participant5	1
82754	Participant5	1
82771	Participant5	1
82788	Participant5	1
82804	Participant5	1
82821	Participant5	1
82838	Participant5	1
82854	Participant5	1
82871	Participant5	1
82888	Participant5	1
82904	Participant5	1
82921	Participant5	1
82938	Participant5	1
82954	Participant5	1
82971	Participant5	1
82988	Participant5	1
83004	Participant5	1
83021	Participant5	1
83038	Participant5	1
83054	Participant5	1
83071	Participant5	1
83088	Participant5	1
83104	Participant5	1
83121	Participant5	1
83138	Participant5	1
83154	Participant5	1
83171	Participant5	1
83188	Participant5	1
83204	Participant5	1
83221	Participant5	1
83237	Participant5	1
83254	Participant5	1
83271	Participant5	1
83287	Participant5	1
83304	Participant5	1
83321	Participant5	1
83337	Participant5	1
83354	Participant5	1
83371	Participant5	1
83387	Participant5	1
83404	Participant5	1
83421	Participant5	1
83437	Participant5	1
83454	Participant5	1
83471	Participant5	1
83487	Participant5	1
83504	Participant5	1
