Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Recording monitor latency [ms]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Average calibration accuracy [px]	Average calibration precision SD [px]	Average calibration precision RMS [px]	Average validation accuracy [mm]	Average validation precision SD [mm]	Average validation precision RMS [mm]	Average validation accuracy [°]	Average validation precision SD [°]	Average validation precision RMS [°]	Average validation accuracy [px]	Average validation precision SD [px]	Average validation precision RMS [px]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point left X [DACS mm]	Gaze point left Y [DACS mm]	Gaze point right X [DACS mm]	Gaze point right Y [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Presented Stimulus name	Presented Media name	Presented Media width [px]	Presented Media height [px]	Presented Media position X [DACS px]	Presented Media position Y [DACS px]	Original Media width [px]	Original Media height [px]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [DACS px]	Fixation point Y [DACS px]	Fixation point X [MCS norm]	Fixation point Y [MCS norm]	Ungrouped	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Fire]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC corp]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC face]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Player]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Text]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Truck]	Client area position X [px]	Client area position Y [px]	Viewport position X [px]	Viewport position Y [px]	Viewport width [px]	Viewport height [px]	Full page width [px]	Full page height [px]	Mouse position X [DACS px]	Mouse position Y [DACS px]
126055	1208666	Eye Tracker	Magisterka	26.06.2022	Participant6	Recording6	12.06.2022	12.06.2022	23:12:35.820	21:12:35.820	164734	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	21,8			1,78			64			17,5	1,9	1,7	1,53	0,17	0,15	51	6	5	2457883002			543	794	538	794	548	794	-0,15577	0,11853	-0,98066	-0,24507	0,11768	-0,96234	3,108	3,233	Valid	Valid	283,3	223,7	632,6	346,9	222,8	630,1	182,8	300,1	186,4	299,8	0,3371	0,6764	0,3350	0,6767	0,3392	0,6762	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	283	268	535	792	0,3340	0,6748	1	0	0	0	0	1	0										
126072	1208683	Eye Tracker	Magisterka	26.06.2022	Participant6	Recording6	12.06.2022	12.06.2022	23:12:35.820	21:12:35.820	164734	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	21,8			1,78			64			17,5	1,9	1,7	1,53	0,17	0,15	51	6	5	2457899657			539	789	536	785	543	792	-0,15678	0,11319	-0,98113	-0,24777	0,11689	-0,96174	3,106	3,223	Valid	Valid	283,3	223,7	632,6	346,9	222,8	630,1	182,2	296,6	184,6	299,4	0,3357	0,6728	0,3344	0,6703	0,3371	0,6753	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	283	268	535	792	0,3340	0,6748	1	0	0	0	0	1	0										
126089	1208700	Eye Tracker	Magisterka	26.06.2022	Participant6	Recording6	12.06.2022	12.06.2022	23:12:35.820	21:12:35.820	164734	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	21,8			1,78			64			17,5	1,9	1,7	1,53	0,17	0,15	51	6	5	2457916312			536	788	532	776	539	800	-0,15882	0,10770	-0,98142	-0,24981	0,12117	-0,96068	3,109	3,228	Valid	Valid	283,4	223,7	632,6	347,0	222,8	630,1	181,0	293,1	183,2	302,3	0,3342	0,6722	0,3330	0,6638	0,3354	0,6807	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	283	268	535	792	0,3340	0,6748	1	0	0	0	0	1	0										
126105	1208716	Eye Tracker	Magisterka	26.06.2022	Participant6	Recording6	12.06.2022	12.06.2022	23:12:35.820	21:12:35.820	164734	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	21,8			1,78			64			17,5	1,9	1,7	1,53	0,17	0,15	51	6	5	2457932966			533	793	528	781	538	806	-0,16137	0,11038	-0,98070	-0,25009	0,12414	-0,96023	3,115	3,245	Valid	Valid	283,5	223,8	632,5	347,0	222,9	630,0	179,4	294,9	183,0	304,3	0,3332	0,6758	0,3311	0,6672	0,3352	0,6844	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	283	268	535	792	0,3340	0,6748	1	0	0	0	0	1	0										
126122	1208733	Eye Tracker	Magisterka	26.06.2022	Participant6	Recording6	12.06.2022	12.06.2022	23:12:35.820	21:12:35.820	164734	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	21,8			1,78			64			17,5	1,9	1,7	1,53	0,17	0,15	51	6	5	2457949621			533	794	525	785	541	803	-0,16266	0,11265	-0,98023	-0,24869	0,12244	-0,96081	3,105	3,244	Valid	Valid	283,5	223,8	632,3	347,1	222,9	629,8	178,6	296,5	184,1	303,2	0,3334	0,6762	0,3302	0,6700	0,3365	0,6823	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	283	268	535	792	0,3340	0,6748	1	0	0	0	0	1	0										
126139	1208750	Eye Tracker	Magisterka	26.06.2022	Participant6	Recording6	12.06.2022	12.06.2022	23:12:35.820	21:12:35.820	164734	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	21,8			1,78			64			17,5	1,9	1,7	1,53	0,17	0,15	51	6	5	2457966276			532	792	529	790	535	794	-0,16082	0,11549	-0,98020	-0,25192	0,11714	-0,96063	3,103	3,221	Valid	Valid	283,6	223,8	632,3	347,2	223,0	629,8	179,9	298,3	182,0	299,8	0,3329	0,6747	0,3316	0,6734	0,3341	0,6760	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	283	268	535	792	0,3340	0,6748	1	0	0	0	0	1	0										
126155	1208766	Eye Tracker	Magisterka	26.06.2022	Participant6	Recording6	12.06.2022	12.06.2022	23:12:35.820	21:12:35.820	164734	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	21,8			1,78			64			17,5	1,9	1,7	1,53	0,17	0,15	51	6	5	2457982930			534	789	530	788	538	789	-0,16037	0,11438	-0,98041	-0,25098	0,11464	-0,96118	3,111	3,218	Valid	Valid	283,7	223,9	632,2	347,3	223,1	629,7	180,3	297,7	182,8	298,2	0,3336	0,6726	0,3321	0,6722	0,3351	0,6731	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	283	268	535	792	0,3340	0,6748	1	0	0	0	0	1	0										
126172	1208783	Eye Tracker	Magisterka	26.06.2022	Participant6	Recording6	12.06.2022	12.06.2022	23:12:35.820	21:12:35.820	164734	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	21,8			1,78			64			17,5	1,9	1,7	1,53	0,17	0,15	51	6	5	2457999585			534	789	529	784	538	795	-0,16096	0,11212	-0,98057	-0,25075	0,11776	-0,96086	3,118	3,245	Valid	Valid	283,8	223,9	632,3	347,4	223,1	629,8	180,0	296,2	183,0	300,2	0,3335	0,6732	0,3318	0,6694	0,3353	0,6769	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	283	268	535	792	0,3340	0,6748	1	0	0	0	0	1	0										
126189	1208800	Eye Tracker	Magisterka	26.06.2022	Participant6	Recording6	12.06.2022	12.06.2022	23:12:35.820	21:12:35.820	164734	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	21,8			1,78			64			17,5	1,9	1,7	1,53	0,17	0,15	51	6	5	2458016240			531	794	526	787	536	801	-0,16265	0,11390	-0,98009	-0,25198	0,12134	-0,96010	3,117	3,249	Valid	Valid	283,9	223,8	632,4	347,5	223,0	629,9	178,9	297,3	182,2	302,7	0,3324	0,6765	0,3306	0,6716	0,3343	0,6814	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	283	268	535	792	0,3340	0,6748	1	0	0	0	0	1	0										
126205	1208816	Eye Tracker	Magisterka	26.06.2022	Participant6	Recording6	12.06.2022	12.06.2022	23:12:35.820	21:12:35.820	164734	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	21,8			1,78			64			17,5	1,9	1,7	1,53	0,17	0,15	51	6	5	2458032895			534	797	527	791	541	803	-0,16242	0,11622	-0,97985	-0,24966	0,12255	-0,96055	3,120	3,258	Valid	Valid	284,0	223,8	632,4	347,6	223,1	629,9	179,1	298,9	183,8	303,4	0,3335	0,6786	0,3308	0,6744	0,3362	0,6828	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	283	268	535	792	0,3340	0,6748	1	0	0	0	0	1	0										
