Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Recording monitor latency [ms]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Average calibration accuracy [px]	Average calibration precision SD [px]	Average calibration precision RMS [px]	Average validation accuracy [mm]	Average validation precision SD [mm]	Average validation precision RMS [mm]	Average validation accuracy [°]	Average validation precision SD [°]	Average validation precision RMS [°]	Average validation accuracy [px]	Average validation precision SD [px]	Average validation precision RMS [px]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point left X [DACS mm]	Gaze point left Y [DACS mm]	Gaze point right X [DACS mm]	Gaze point right Y [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Presented Stimulus name	Presented Media name	Presented Media width [px]	Presented Media height [px]	Presented Media position X [DACS px]	Presented Media position Y [DACS px]	Original Media width [px]	Original Media height [px]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [DACS px]	Fixation point Y [DACS px]	Fixation point X [MCS norm]	Fixation point Y [MCS norm]	Ungrouped	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Fire]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC corp]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC face]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Player]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Text]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Truck]	Client area position X [px]	Client area position Y [px]	Viewport position X [px]	Viewport position Y [px]	Viewport width [px]	Viewport height [px]	Full page width [px]	Full page height [px]	Mouse position X [DACS px]	Mouse position Y [DACS px]
87018	1850546	Eye Tracker	Magisterka	26.06.2022	Participant10	Recording10	12.06.2022	12.06.2022	23:23:56.750	21:23:56.750	125697	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3099754659			268	853	260	860	275	846	-0,30764	0,14869	-0,93981	-0,38468	0,12895	-0,91400	3,092	3,488	Valid	Valid	294,3	225,4	628,8	357,7	230,9	627,7	88,5	324,9	93,5	319,4	0,2296	0,7172	0,2267	0,7222	0,2324	0,7122	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	150	214	266	855	0,2291	0,7186	1	0	0	0	0	1	0										
87034	1850563	Eye Tracker	Magisterka	26.06.2022	Participant10	Recording10	12.06.2022	12.06.2022	23:23:56.750	21:23:56.750	125697	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3099771313			270	856	263	860	277	851	-0,30632	0,14907	-0,94018	-0,38368	0,13214	-0,91396	3,099	3,498	Valid	Valid	294,3	225,4	628,8	357,7	230,8	627,8	89,4	325,1	94,2	321,6	0,2305	0,7193	0,2278	0,7226	0,2332	0,7161	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	150	214	266	855	0,2291	0,7186	1	0	0	0	0	1	0										
87051	1850580	Eye Tracker	Magisterka	26.06.2022	Participant10	Recording10	12.06.2022	12.06.2022	23:23:56.750	21:23:56.750	125697	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3099787968			264	859	252	863	276	856	-0,31151	0,15007	-0,93832	-0,38399	0,13473	-0,91345	3,102	3,495	Valid	Valid	294,3	225,3	628,8	357,7	230,8	627,8	85,5	325,9	93,8	323,4	0,2280	0,7218	0,2232	0,7241	0,2327	0,7194	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	150	214	266	855	0,2291	0,7186	1	0	0	0	0	1	0										
87068	1850596	Eye Tracker	Magisterka	26.06.2022	Participant10	Recording10	12.06.2022	12.06.2022	23:23:56.750	21:23:56.750	125697	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3099804623			261	852	249	860	273	844	-0,31264	0,14851	-0,93819	-0,38538	0,12845	-0,91377	3,109	3,471	Valid	Valid	294,2	225,4	628,7	357,6	230,8	627,6	84,7	324,9	92,9	319,0	0,2270	0,7168	0,2223	0,7222	0,2318	0,7114	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	150	214	266	855	0,2291	0,7186	1	0	0	0	0	1	0										
87084	1850613	Eye Tracker	Magisterka	26.06.2022	Participant10	Recording10	12.06.2022	12.06.2022	23:23:56.750	21:23:56.750	125697	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3099821277			266	847	258	859	274	834	-0,30788	0,14846	-0,93977	-0,38446	0,12352	-0,91484	3,106	3,457	Valid	Valid	293,9	225,0	629,6	357,4	230,3	628,6	87,7	324,4	93,2	315,2	0,2289	0,7129	0,2257	0,7214	0,2321	0,7043	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	150	214	266	855	0,2291	0,7186	1	0	0	0	0	1	0										
87101	1850630	Eye Tracker	Magisterka	26.06.2022	Participant10	Recording10	12.06.2022	12.06.2022	23:23:56.750	21:23:56.750	125697	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3099837932			76	883	71	892	82	873	-0,38819	0,16108	-0,90739	-0,45927	0,13888	-0,87737	3,122	3,499	Valid	Valid	293,6	225,1	630,0	357,0	230,3	628,9	24,1	336,9	27,8	329,9	0,1548	0,7379	0,1527	0,7443	0,1569	0,7314	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Saccade	17	256						0	0	0	0	0	0										
87118	1850646	Eye Tracker	Magisterka	26.06.2022	Participant10	Recording10	12.06.2022	12.06.2022	23:23:56.750	21:23:56.750	125697	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3099854587			71	884	65	892	77	877	-0,39078	0,16026	-0,90643	-0,46098	0,14011	-0,87628	3,130	3,509	Valid	Valid	293,5	225,6	629,4	356,9	230,9	628,4	22,2	336,8	26,3	331,4	0,1529	0,7392	0,1505	0,7442	0,1552	0,7342	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	350	215	81	885	0,1568	0,7394	1	0	0	0	0	1	0										
87134	1850663	Eye Tracker	Magisterka	26.06.2022	Participant10	Recording10	12.06.2022	12.06.2022	23:23:56.750	21:23:56.750	125697	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3099871241			75	883	69	886	81	880	-0,39002	0,15761	-0,90722	-0,46005	0,14206	-0,87645	3,134	3,508	Valid	Valid	293,7	225,5	628,9	357,0	230,8	627,9	23,3	334,8	27,4	332,6	0,1542	0,7384	0,1518	0,7404	0,1565	0,7364	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	350	215	81	885	0,1568	0,7394	1	0	0	0	0	1	0										
87151	1850680	Eye Tracker	Magisterka	26.06.2022	Participant10	Recording10	12.06.2022	12.06.2022	23:23:56.750	21:23:56.750	125697	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3099887896			78	884	73	885	84	883	-0,38845	0,15712	-0,90798	-0,45903	0,14346	-0,87676	3,128	3,509	Valid	Valid	293,7	225,6	628,6	357,0	231,0	627,6	24,8	334,4	28,4	333,6	0,1555	0,7390	0,1534	0,7397	0,1576	0,7383	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	350	215	81	885	0,1568	0,7394	1	0	0	0	0	1	0										
87168	1850696	Eye Tracker	Magisterka	26.06.2022	Participant10	Recording10	12.06.2022	12.06.2022	23:23:56.750	21:23:56.750	125697	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3099904551			77	885	70	885	84	886	-0,38966	0,15672	-0,90753	-0,45904	0,14471	-0,87655	3,128	3,505	Valid	Valid	293,7	225,7	628,4	357,0	231,0	627,3	23,9	334,2	28,4	334,6	0,1550	0,7397	0,1524	0,7394	0,1576	0,7401	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	350	215	81	885	0,1568	0,7394	1	0	0	0	0	1	0										
