Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Recording monitor latency [ms]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Average calibration accuracy [px]	Average calibration precision SD [px]	Average calibration precision RMS [px]	Average validation accuracy [mm]	Average validation precision SD [mm]	Average validation precision RMS [mm]	Average validation accuracy [°]	Average validation precision SD [°]	Average validation precision RMS [°]	Average validation accuracy [px]	Average validation precision SD [px]	Average validation precision RMS [px]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point left X [DACS mm]	Gaze point left Y [DACS mm]	Gaze point right X [DACS mm]	Gaze point right Y [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Presented Stimulus name	Presented Media name	Presented Media width [px]	Presented Media height [px]	Presented Media position X [DACS px]	Presented Media position Y [DACS px]	Original Media width [px]	Original Media height [px]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [DACS px]	Fixation point Y [DACS px]	Fixation point X [MCS norm]	Fixation point Y [MCS norm]	Ungrouped	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Fire]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC corp]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC face]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Player]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Text]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Truck]	Client area position X [px]	Client area position Y [px]	Viewport position X [px]	Viewport position Y [px]	Viewport width [px]	Viewport height [px]	Full page width [px]	Full page height [px]	Mouse position X [DACS px]	Mouse position Y [DACS px]
86448	1478542	Eye Tracker	Magisterka	26.06.2022	Participant8	Recording8	12.06.2022	12.06.2022	23:17:45.323	21:17:45.323	125108	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2727755559			1187	779	1172	774	1202	784	0,16999	0,10227	-0,98013	0,08765	0,10723	-0,99036	3,201	3,179	Valid	Valid	290,2	227,1	625,3	353,5	228,8	623,1	398,6	292,4	408,6	296,2	0,5887	0,6660	0,5830	0,6625	0,5945	0,6695	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Saccade	50	276						0	0	0	0	0	0										
86465	1478559	Eye Tracker	Magisterka	26.06.2022	Participant8	Recording8	12.06.2022	12.06.2022	23:17:45.323	21:17:45.323	125108	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2727772213			1197	773	1195	767	1199	779	0,18241	0,09783	-0,97834	0,08675	0,10423	-0,99076	3,170	3,148	Valid	Valid	289,8	227,1	625,1	353,3	228,7	622,9	406,4	289,6	407,8	294,3	0,5927	0,6616	0,5919	0,6573	0,5935	0,6659	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	150	230	1199	772	0,5933	0,6613	1	0	0	0	0	1	0										
86481	1478576	Eye Tracker	Magisterka	26.06.2022	Participant8	Recording8	12.06.2022	12.06.2022	23:17:45.323	21:17:45.323	125108	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2727788868			1201	773	1203	772	1200	773	0,18671	0,10114	-0,97719	0,08792	0,10124	-0,99097	3,177	3,152	Valid	Valid	289,4	226,9	625,2	352,8	228,5	623,1	408,9	291,6	408,1	292,2	0,5943	0,6615	0,5948	0,6610	0,5938	0,6621	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	150	230	1199	772	0,5933	0,6613	1	0	0	0	0	1	0										
86498	1478592	Eye Tracker	Magisterka	26.06.2022	Participant8	Recording8	12.06.2022	12.06.2022	23:17:45.323	21:17:45.323	125108	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2727805523			1201	777	1199	781	1204	773	0,18436	0,10645	-0,97708	0,08986	0,10111	-0,99081	3,180	3,148	Valid	Valid	289,5	226,8	625,4	352,8	228,5	623,2	407,5	295,0	409,3	292,1	0,5942	0,6645	0,5932	0,6672	0,5952	0,6619	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	150	230	1199	772	0,5933	0,6613	1	0	0	0	0	1	0										
86515	1478609	Eye Tracker	Magisterka	26.06.2022	Participant8	Recording8	12.06.2022	12.06.2022	23:17:45.323	21:17:45.323	125108	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2727822177			1202	776	1197	774	1206	777	0,18363	0,10280	-0,97761	0,09100	0,10343	-0,99047	3,167	3,140	Valid	Valid	289,6	226,8	625,7	352,8	228,4	623,6	407,1	292,6	410,1	293,5	0,5944	0,6636	0,5927	0,6628	0,5962	0,6645	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	150	230	1199	772	0,5933	0,6613	1	0	0	0	0	1	0										
86531	1478626	Eye Tracker	Magisterka	26.06.2022	Participant8	Recording8	12.06.2022	12.06.2022	23:17:45.323	21:17:45.323	125108	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2727838832			1198	778	1193	770	1203	785	0,18125	0,10054	-0,97828	0,08905	0,10844	-0,99011	3,153	3,139	Valid	Valid	289,6	226,7	626,1	352,9	228,3	623,9	405,6	291,0	409,0	296,6	0,5929	0,6651	0,5910	0,6600	0,5949	0,6702	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	150	230	1199	772	0,5933	0,6613	1	0	0	0	0	1	0										
86548	1478642	Eye Tracker	Magisterka	26.06.2022	Participant8	Recording8	12.06.2022	12.06.2022	23:17:45.323	21:17:45.323	125108	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2727855487			1194	773	1189	765	1199	782	0,17921	0,09729	-0,97899	0,08660	0,10666	-0,99052	3,144	3,139	Valid	Valid	289,7	226,6	626,4	352,9	228,2	624,2	404,3	288,9	407,5	295,5	0,5914	0,6621	0,5895	0,6560	0,5932	0,6681	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	150	230	1199	772	0,5933	0,6613	1	0	0	0	0	1	0										
86565	1478659	Eye Tracker	Magisterka	26.06.2022	Participant8	Recording8	12.06.2022	12.06.2022	23:17:45.323	21:17:45.323	125108	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2727872141			1198	767	1192	764	1204	769	0,18073	0,09702	-0,97874	0,08958	0,09868	-0,99108	3,134	3,124	Valid	Valid	289,7	226,7	626,3	352,9	228,3	624,1	405,3	288,8	409,3	290,4	0,5930	0,6574	0,5907	0,6558	0,5952	0,6589	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	150	230	1199	772	0,5933	0,6613	1	0	0	0	0	1	0										
86581	1478676	Eye Tracker	Magisterka	26.06.2022	Participant8	Recording8	12.06.2022	12.06.2022	23:17:45.323	21:17:45.323	125108	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2727888796			1197	768	1191	767	1204	769	0,17988	0,09874	-0,97872	0,08960	0,09894	-0,99105	3,133	3,128	Valid	Valid	289,7	226,8	626,1	352,9	228,4	624,0	404,8	289,9	409,3	290,7	0,5926	0,6586	0,5900	0,6580	0,5952	0,6593	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	150	230	1199	772	0,5933	0,6613	1	0	0	0	0	1	0										
86598	1478692	Eye Tracker	Magisterka	26.06.2022	Participant8	Recording8	12.06.2022	12.06.2022	23:17:45.323	21:17:45.323	125108	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			2727905451			1198	767	1196	767	1199	766	0,18270	0,09852	-0,97822	0,08734	0,09674	-0,99147	3,109	3,114	Valid	Valid	289,7	226,8	625,9	352,9	228,4	623,8	406,6	289,9	407,8	289,3	0,5929	0,6573	0,5922	0,6578	0,5936	0,6568	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	150	230	1199	772	0,5933	0,6613	1	0	0	0	0	1	0										
