Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Recording monitor latency [ms]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Average calibration accuracy [px]	Average calibration precision SD [px]	Average calibration precision RMS [px]	Average validation accuracy [mm]	Average validation precision SD [mm]	Average validation precision RMS [mm]	Average validation accuracy [°]	Average validation precision SD [°]	Average validation precision RMS [°]	Average validation accuracy [px]	Average validation precision SD [px]	Average validation precision RMS [px]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point left X [DACS mm]	Gaze point left Y [DACS mm]	Gaze point right X [DACS mm]	Gaze point right Y [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Presented Stimulus name	Presented Media name	Presented Media width [px]	Presented Media height [px]	Presented Media position X [DACS px]	Presented Media position Y [DACS px]	Original Media width [px]	Original Media height [px]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [DACS px]	Fixation point Y [DACS px]	Fixation point X [MCS norm]	Fixation point Y [MCS norm]	Ungrouped	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Fire]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC corp]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC face]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Player]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Text]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Truck]	Client area position X [px]	Client area position Y [px]	Viewport position X [px]	Viewport position Y [px]	Viewport width [px]	Viewport height [px]	Full page width [px]	Full page height [px]	Mouse position X [DACS px]	Mouse position Y [DACS px]
124154	1654002	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903212691			608	293	595	289	621	297	-0,15920	-0,16823	-0,97281	-0,23960	-0,17578	-0,95483	3,359	3,467	Valid	Valid	305,3	217,9	629,2	368,9	227,9	628,7	202,4	109,1	211,1	112,2	0,3625	0,3284	0,3575	0,3256	0,3675	0,3312	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124171	1654018	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903229346			613	293	600	289	627	296	-0,15670	-0,16810	-0,97324	-0,23653	-0,17643	-0,95547	3,363	3,466	Valid	Valid	305,3	218,0	629,3	368,8	227,9	628,8	203,9	109,3	213,1	111,8	0,3646	0,3282	0,3593	0,3259	0,3699	0,3305	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124188	1654035	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903246001			614	295	603	295	625	295	-0,15497	-0,16494	-0,97405	-0,23724	-0,17678	-0,95523	3,352	3,464	Valid	Valid	305,2	217,9	629,6	368,8	227,9	629,2	205,1	111,3	212,6	111,4	0,3649	0,3297	0,3606	0,3296	0,3692	0,3299	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124204	1654052	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903262655			608	295	596	296	621	293	-0,15874	-0,16388	-0,97362	-0,23917	-0,17779	-0,95456	3,344	3,464	Valid	Valid	305,2	218,0	629,7	368,8	227,9	629,3	202,5	112,0	211,1	110,7	0,3626	0,3297	0,3577	0,3308	0,3676	0,3285	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124221	1654068	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903279310			606	290	590	292	622	289	-0,16178	-0,16651	-0,97268	-0,23842	-0,18054	-0,95423	3,345	3,462	Valid	Valid	305,2	218,1	629,6	368,8	228,1	629,1	200,5	110,3	211,6	109,0	0,3617	0,3266	0,3553	0,3278	0,3681	0,3254	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124237	1654085	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903295965			610	290	595	291	625	289	-0,15890	-0,16756	-0,97297	-0,23679	-0,18030	-0,95468	3,348	3,457	Valid	Valid	305,1	218,2	629,5	368,7	228,2	629,1	202,3	109,8	212,7	109,4	0,3634	0,3264	0,3574	0,3269	0,3693	0,3260	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124254	1654102	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903312620			611	291	598	291	623	290	-0,15731	-0,16708	-0,97331	-0,23776	-0,17996	-0,95451	3,338	3,453	Valid	Valid	305,1	218,2	629,9	368,7	228,1	629,4	203,3	110,1	212,0	109,5	0,3636	0,3268	0,3586	0,3274	0,3685	0,3262	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124271	1654118	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903329274			608	290	598	289	618	290	-0,15729	-0,16830	-0,97311	-0,24034	-0,17985	-0,95388	3,330	3,449	Valid	Valid	305,1	218,3	629,9	368,7	228,2	629,5	203,3	109,3	210,1	109,5	0,3625	0,3261	0,3586	0,3260	0,3664	0,3263	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124287	1654135	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903345929			609	291	600	291	617	291	-0,15601	-0,16758	-0,97344	-0,24080	-0,17913	-0,95390	3,325	3,452	Valid	Valid	305,1	218,3	630,0	368,7	228,2	629,5	204,1	109,9	209,8	110,0	0,3628	0,3271	0,3595	0,3270	0,3661	0,3273	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124304	1654152	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903362584			610	293	601	295	619	290	-0,15562	-0,16565	-0,97383	-0,23993	-0,17974	-0,95401	3,329	3,453	Valid	Valid	305,1	218,4	629,8	368,7	228,3	629,4	204,5	111,3	210,4	109,7	0,3633	0,3282	0,3599	0,3296	0,3668	0,3267	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124321	1654168	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903379238			610	289	599	292	621	286	-0,15656	-0,16738	-0,97338	-0,23887	-0,18227	-0,95379	3,328	3,449	Valid	Valid	305,1	218,5	629,8	368,7	228,4	629,4	203,8	110,2	211,1	108,1	0,3634	0,3256	0,3592	0,3275	0,3675	0,3237	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124337	1654185	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903395893			609	289	600	290	619	289	-0,15640	-0,16861	-0,97319	-0,24009	-0,18068	-0,95379	3,325	3,448	Valid	Valid	305,1	218,5	629,7	368,7	228,4	629,2	203,9	109,4	210,4	109,2	0,3630	0,3260	0,3593	0,3262	0,3667	0,3257	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124354	1654202	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903412548			611	291	602	291	620	291	-0,15543	-0,16766	-0,97351	-0,23979	-0,17949	-0,95409	3,317	3,438	Valid	Valid	305,2	218,5	629,6	368,8	228,4	629,2	204,6	110,1	210,6	110,1	0,3636	0,3274	0,3601	0,3274	0,3670	0,3273	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124371	1654218	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903429202			611	291	598	294	624	289	-0,15752	-0,16614	-0,97344	-0,23780	-0,18110	-0,95428	3,308	3,435	Valid	Valid	305,2	218,6	629,4	368,8	228,4	629,0	203,3	111,1	212,0	109,1	0,3636	0,3274	0,3586	0,3293	0,3686	0,3255	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124387	1654235	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903445857			610	293	598	293	621	293	-0,15743	-0,16660	-0,97338	-0,23919	-0,17877	-0,95437	3,299	3,433	Valid	Valid	305,2	218,5	629,2	368,8	228,4	628,8	203,5	110,8	211,2	110,6	0,3632	0,3286	0,3588	0,3288	0,3676	0,3284	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124404	1654252	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903462512			613	294	601	293	624	296	-0,15607	-0,16661	-0,97359	-0,23775	-0,17716	-0,95503	3,299	3,427	Valid	Valid	305,3	218,4	629,2	368,8	228,3	628,7	204,4	110,7	212,3	111,7	0,3644	0,3294	0,3598	0,3286	0,3689	0,3303	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124421	1654268	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903479166			612	297	599	295	626	300	-0,15704	-0,16535	-0,97365	-0,23734	-0,17475	-0,95558	3,299	3,425	Valid	Valid	305,3	218,3	629,3	368,9	228,2	628,9	203,8	111,4	212,7	113,2	0,3642	0,3314	0,3591	0,3298	0,3693	0,3330	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
124437	1654285	Eye Tracker	Magisterka	26.06.2022	Participant9	Recording9	12.06.2022	12.06.2022	23:20:03.077	21:20:03.077	162815	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	22,7			1,79			67			36,2	23,3	10,6	3,18	2,01	0,92	106	69	31	2903495821			608	306	595	303	621	309	-0,15940	-0,16031	-0,97411	-0,23981	-0,16891	-0,95601	3,292	3,422	Valid	Valid	305,3	218,0	630,0	368,9	227,9	629,5	202,2	114,3	211,0	116,7	0,3624	0,3373	0,3573	0,3351	0,3674	0,3395	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	316	236	610	293	0,3633	0,3283	5	0	1	0	0	0	0										
