Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Recording monitor latency [ms]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Average calibration accuracy [px]	Average calibration precision SD [px]	Average calibration precision RMS [px]	Average validation accuracy [mm]	Average validation precision SD [mm]	Average validation precision RMS [mm]	Average validation accuracy [°]	Average validation precision SD [°]	Average validation precision RMS [°]	Average validation accuracy [px]	Average validation precision SD [px]	Average validation precision RMS [px]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point left X [DACS mm]	Gaze point left Y [DACS mm]	Gaze point right X [DACS mm]	Gaze point right Y [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Presented Stimulus name	Presented Media name	Presented Media width [px]	Presented Media height [px]	Presented Media position X [DACS px]	Presented Media position Y [DACS px]	Original Media width [px]	Original Media height [px]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [DACS px]	Fixation point Y [DACS px]	Fixation point X [MCS norm]	Fixation point Y [MCS norm]	Ungrouped	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Fire]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC corp]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC face]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Player]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Text]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Truck]	Client area position X [px]	Client area position Y [px]	Viewport position X [px]	Viewport position Y [px]	Viewport width [px]	Viewport height [px]	Full page width [px]	Full page height [px]	Mouse position X [DACS px]	Mouse position Y [DACS px]
88288	1988399	Eye Tracker	Magisterka	26.06.2022	Participant11	Recording11	12.06.2022	12.06.2022	23:26:13.303	21:26:13.303	126965	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3237605507			1317	812	1296	819	1339	805	0,23406	0,12484	-0,96417	0,16281	0,11740	-0,97965	3,805	4,090	Valid	Valid	288,0	228,2	628,1	351,4	229,1	625,9	440,5	309,5	455,4	304,1	0,6396	0,6889	0,6311	0,6939	0,6482	0,6840	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	749	227	1314	811	0,6383	0,6881	1	0	0	0	0	1	0										
88305	1988416	Eye Tracker	Magisterka	26.06.2022	Participant11	Recording11	12.06.2022	12.06.2022	23:26:13.303	21:26:13.303	126965	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3237622162			1314	807	1289	815	1340	798	0,23087	0,12257	-0,96523	0,16294	0,11362	-0,98007	3,803	4,096	Valid	Valid	288,0	228,0	628,3	351,3	229,0	626,1	438,3	307,8	455,4	301,5	0,6384	0,6851	0,6286	0,6909	0,6483	0,6793	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	749	227	1314	811	0,6383	0,6881	1	0	0	0	0	1	0										
88322	1988432	Eye Tracker	Magisterka	26.06.2022	Participant11	Recording11	12.06.2022	12.06.2022	23:26:13.303	21:26:13.303	126965	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3237638816			1315	804	1297	817	1334	792	0,23465	0,12368	-0,96418	0,16003	0,10990	-0,98097	3,799	4,098	Valid	Valid	288,0	228,0	628,4	351,3	229,0	626,1	440,9	308,6	453,5	299,1	0,6388	0,6836	0,6315	0,6923	0,6460	0,6748	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	749	227	1314	811	0,6383	0,6881	1	0	0	0	0	1	0										
88338	1988449	Eye Tracker	Magisterka	26.06.2022	Participant11	Recording11	12.06.2022	12.06.2022	23:26:13.303	21:26:13.303	126965	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3237655471			1320	806	1301	816	1339	796	0,23663	0,12318	-0,96376	0,16254	0,11249	-0,98027	3,807	4,097	Valid	Valid	287,9	228,0	628,7	351,3	228,9	626,4	442,3	308,3	455,2	300,8	0,6405	0,6849	0,6331	0,6918	0,6479	0,6780	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	749	227	1314	811	0,6383	0,6881	1	0	0	0	0	1	0										
88355	1988466	Eye Tracker	Magisterka	26.06.2022	Participant11	Recording11	12.06.2022	12.06.2022	23:26:13.303	21:26:13.303	126965	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3237672126			1320	810	1294	818	1345	801	0,23342	0,12459	-0,96436	0,16543	0,11549	-0,97944	3,801	4,091	Valid	Valid	287,9	227,9	629,0	351,3	228,9	626,8	440,1	309,2	457,2	302,8	0,6404	0,6875	0,6307	0,6934	0,6502	0,6816	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	749	227	1314	811	0,6383	0,6881	1	0	0	0	0	1	0										
88371	1988482	Eye Tracker	Magisterka	26.06.2022	Participant11	Recording11	12.06.2022	12.06.2022	23:26:13.303	21:26:13.303	126965	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3237688780			1311	811	1289	818	1334	804	0,23060	0,12425	-0,96508	0,15994	0,11678	-0,98020	3,796	4,103	Valid	Valid	287,8	228,0	629,1	351,3	228,9	626,9	438,2	309,0	453,6	303,6	0,6372	0,6881	0,6284	0,6930	0,6461	0,6832	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	749	227	1314	811	0,6383	0,6881	1	0	0	0	0	1	0										
88388	1988499	Eye Tracker	Magisterka	26.06.2022	Participant11	Recording11	12.06.2022	12.06.2022	23:26:13.303	21:26:13.303	126965	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3237705435			1313	809	1294	814	1331	803	0,23351	0,12165	-0,96472	0,15876	0,11628	-0,98045	3,797	4,106	Valid	Valid	287,8	228,2	628,9	351,2	229,1	626,6	440,0	307,5	452,6	303,5	0,6378	0,6866	0,6305	0,6903	0,6450	0,6828	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	749	227	1314	811	0,6383	0,6881	1	0	0	0	0	1	0										
88405	1988516	Eye Tracker	Magisterka	26.06.2022	Participant11	Recording11	12.06.2022	12.06.2022	23:26:13.303	21:26:13.303	126965	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3237722090			1322	809	1301	818	1343	800	0,23678	0,12341	-0,96369	0,16512	0,11431	-0,97963	3,793	4,098	Valid	Valid	287,7	228,4	628,9	351,1	229,3	626,6	442,2	308,9	456,7	302,4	0,6414	0,6868	0,6330	0,6928	0,6497	0,6808	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	749	227	1314	811	0,6383	0,6881	1	0	0	0	0	1	0										
88421	1988532	Eye Tracker	Magisterka	26.06.2022	Participant11	Recording11	12.06.2022	12.06.2022	23:26:13.303	21:26:13.303	126965	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3237738745			1323	811	1305	820	1341	802	0,23880	0,12470	-0,96303	0,16371	0,11503	-0,97978	3,781	4,092	Valid	Valid	287,7	228,3	629,2	351,1	229,2	627,0	443,7	309,8	455,9	302,8	0,6418	0,6881	0,6348	0,6945	0,6488	0,6817	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	749	227	1314	811	0,6383	0,6881	1	0	0	0	0	1	0										
88438	1988549	Eye Tracker	Magisterka	26.06.2022	Participant11	Recording11	12.06.2022	12.06.2022	23:26:13.303	21:26:13.303	126965	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00																			3237755399			1316	807	1301	814	1331	801	0,23717	0,12113	-0,96389	0,15837	0,11445	-0,98072	3,772	4,093	Valid	Valid	287,6	228,4	629,4	351,1	229,3	627,2	442,5	307,5	452,4	302,5	0,6391	0,6857	0,6334	0,6903	0,6447	0,6810	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	749	227	1314	811	0,6383	0,6881	1	0	0	0	0	1	0										
