Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Recording monitor latency [ms]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Average calibration accuracy [px]	Average calibration precision SD [px]	Average calibration precision RMS [px]	Average validation accuracy [mm]	Average validation precision SD [mm]	Average validation precision RMS [mm]	Average validation accuracy [°]	Average validation precision SD [°]	Average validation precision RMS [°]	Average validation accuracy [px]	Average validation precision SD [px]	Average validation precision RMS [px]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point left X [DACS mm]	Gaze point left Y [DACS mm]	Gaze point right X [DACS mm]	Gaze point right Y [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Presented Stimulus name	Presented Media name	Presented Media width [px]	Presented Media height [px]	Presented Media position X [DACS px]	Presented Media position Y [DACS px]	Original Media width [px]	Original Media height [px]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [DACS px]	Fixation point Y [DACS px]	Fixation point X [MCS norm]	Fixation point Y [MCS norm]	Ungrouped	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Fire]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC corp]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - NPC face]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Player]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Text]	AOI hit [Desktop 2022.06.12 - 22.07.32.02 - Truck]	Client area position X [px]	Client area position Y [px]	Viewport position X [px]	Viewport position Y [px]	Viewport width [px]	Viewport height [px]	Full page width [px]	Full page height [px]	Mouse position X [DACS px]	Mouse position Y [DACS px]
125358	1032091	Eye Tracker	Magisterka	26.06.2022	Participant5	Recording5	12.06.2022	12.06.2022	23:09:39.940	21:09:39.940	164000	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	19,9			1,58			59			36,6	16,3	7,6	3,07	1,33	0,63	108	48	22	2281310005			1187	776	1183	779	1192	773	0,16024	0,10862	-0,98108	0,06783	0,10143	-0,99253	3,416	3,606	Valid	Valid	298,4	224,1	634,6	362,0	227,5	632,3	402,1	294,4	405,2	292,1	0,5887	0,6640	0,5870	0,6662	0,5905	0,6619	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	183	254	1194	775	0,5913	0,6631	1	0	0	0	0	1	0										
125374	1032108	Eye Tracker	Magisterka	26.06.2022	Participant5	Recording5	12.06.2022	12.06.2022	23:09:39.940	21:09:39.940	164000	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	19,9			1,58			59			36,6	16,3	7,6	3,07	1,33	0,63	108	48	22	2281326660			1188	775	1179	777	1197	774	0,15816	0,10716	-0,98158	0,07053	0,10162	-0,99232	3,399	3,596	Valid	Valid	298,5	224,2	634,4	362,0	227,5	632,1	400,7	293,4	406,9	292,3	0,5889	0,6633	0,5854	0,6644	0,5925	0,6623	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	183	254	1194	775	0,5913	0,6631	1	0	0	0	0	1	0										
125391	1032124	Eye Tracker	Magisterka	26.06.2022	Participant5	Recording5	12.06.2022	12.06.2022	23:09:39.940	21:09:39.940	164000	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	19,9			1,58			59			36,6	16,3	7,6	3,07	1,33	0,63	108	48	22	2281343315			1194	776	1187	778	1200	774	0,16249	0,10777	-0,98081	0,07231	0,10193	-0,99216	3,395	3,595	Valid	Valid	298,5	224,1	634,6	362,0	227,5	632,3	403,7	293,9	408,1	292,5	0,5913	0,6639	0,5888	0,6652	0,5938	0,6626	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	183	254	1194	775	0,5913	0,6631	1	0	0	0	0	1	0										
125408	1032141	Eye Tracker	Magisterka	26.06.2022	Participant5	Recording5	12.06.2022	12.06.2022	23:09:39.940	21:09:39.940	164000	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	19,9			1,58			59			36,6	16,3	7,6	3,07	1,33	0,63	108	48	22	2281359970			1194	776	1191	780	1197	771	0,16432	0,10921	-0,98034	0,07073	0,10013	-0,99246	3,394	3,590	Valid	Valid	298,6	224,1	634,8	362,1	227,5	632,5	405,0	294,8	407,1	291,3	0,5915	0,6637	0,5903	0,6669	0,5928	0,6604	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	183	254	1194	775	0,5913	0,6631	1	0	0	0	0	1	0										
125424	1032158	Eye Tracker	Magisterka	26.06.2022	Participant5	Recording5	12.06.2022	12.06.2022	23:09:39.940	21:09:39.940	164000	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	19,9			1,58			59			36,6	16,3	7,6	3,07	1,33	0,63	108	48	22	2281376624			1193	772	1190	780	1197	764	0,16345	0,10925	-0,98048	0,07048	0,09588	-0,99289	3,382	3,579	Valid	Valid	298,6	224,0	635,1	362,1	227,4	632,8	404,5	294,7	407,0	288,5	0,5912	0,6610	0,5897	0,6668	0,5926	0,6553	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	183	254	1194	775	0,5913	0,6631	1	0	0	0	0	1	0										
125441	1032174	Eye Tracker	Magisterka	26.06.2022	Participant5	Recording5	12.06.2022	12.06.2022	23:09:39.940	21:09:39.940	164000	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	19,9			1,58			59			36,6	16,3	7,6	3,07	1,33	0,63	108	48	22	2281393279			1198	772	1193	785	1202	760	0,16527	0,11185	-0,97989	0,07295	0,09382	-0,99291	3,382	3,593	Valid	Valid	298,6	224,0	635,1	362,1	227,4	632,8	405,7	296,5	408,6	287,2	0,5928	0,6614	0,5911	0,6700	0,5945	0,6529	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	183	254	1194	775	0,5913	0,6631	1	0	0	0	0	1	0										
125458	1032191	Eye Tracker	Magisterka	26.06.2022	Participant5	Recording5	12.06.2022	12.06.2022	23:09:39.940	21:09:39.940	164000	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	19,9			1,58			59			36,6	16,3	7,6	3,07	1,33	0,63	108	48	22	2281409934			1196	776	1192	792	1201	761	0,16430	0,11591	-0,97958	0,07227	0,09431	-0,99292	3,406	3,599	Valid	Valid	298,6	223,9	635,2	362,1	227,4	632,9	405,1	299,1	408,2	287,5	0,5922	0,6641	0,5905	0,6748	0,5940	0,6534	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	183	254	1194	775	0,5913	0,6631	1	0	0	0	0	1	0										
125474	1032208	Eye Tracker	Magisterka	26.06.2022	Participant5	Recording5	12.06.2022	12.06.2022	23:09:39.940	21:09:39.940	164000	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	19,9			1,58			59			36,6	16,3	7,6	3,07	1,33	0,63	108	48	22	2281426588			1196	775	1192	789	1199	761	0,16462	0,11452	-0,97969	0,07141	0,09433	-0,99298	3,395	3,587	Valid	Valid	298,6	224,0	635,1	362,1	227,4	632,8	405,3	298,2	407,6	287,5	0,5920	0,6633	0,5907	0,6732	0,5933	0,6535	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	183	254	1194	775	0,5913	0,6631	1	0	0	0	0	1	0										
125491	1032224	Eye Tracker	Magisterka	26.06.2022	Participant5	Recording5	12.06.2022	12.06.2022	23:09:39.940	21:09:39.940	164000	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	19,9			1,58			59			36,6	16,3	7,6	3,07	1,33	0,63	108	48	22	2281443243			1193	776	1187	781	1199	771	0,16205	0,10989	-0,98065	0,07124	0,10025	-0,99241	3,370	3,605	Valid	Valid	298,6	224,0	634,9	362,1	227,5	632,5	403,5	295,2	407,5	291,4	0,5909	0,6641	0,5886	0,6676	0,5932	0,6606	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	183	254	1194	775	0,5913	0,6631	1	0	0	0	0	1	0										
125508	1032241	Eye Tracker	Magisterka	26.06.2022	Participant5	Recording5	12.06.2022	12.06.2022	23:09:39.940	21:09:39.940	164000	Timeline1	Tobii I-VT (Fixation)	1.181.37603	1080	1920	10,00	19,9			1,58			59			36,6	16,3	7,6	3,07	1,33	0,63	108	48	22	2281459898			1192	775	1185	781	1199	770	0,16129	0,10976	-0,98078	0,07139	0,09919	-0,99250	3,370	3,603	Valid	Valid	298,6	224,1	634,6	362,1	227,5	632,3	403,0	295,1	407,6	290,7	0,5907	0,6635	0,5880	0,6675	0,5933	0,6594	Desktop 2022.06.12 - 22.07.32.02	Desktop 2022.06.12 - 22.07.32.02.mp4	2560	1440	-320	-180	2560	1440	Fixation	183	254	1194	775	0,5913	0,6631	1	0	0	0	0	1	0										
